type,start_id,end_id,end_type
has_resource,l2_style_transfer,res_lecture_风格迁移,Resource
has_resource,l2_style_transfer,res_ppt_样式迁移,Resource
has_resource,l2_style_transfer,res_code_样式迁移,Resource
has_resource,l2_style_transfer,res_video_样式迁移,Resource
contains,l1-1,l2_derivative,L2
contains,l1-1,l2_partial_derivative,L2
contains,l1-1,l2_gradient,L2
contains,l1-1,l2_chain_rule,L2
contains,l1-1,l2_differentiation_rules,L2
contains,l2_derivative,l3_numerical_derivative_approximation,L3
contains,l2_derivative,l3_visualization_of_tangent_line,L3
contains,l2_gradient,l3_gradient_computation_for_vector_functions,L3
prerequisite,l2_derivative,l2_partial_derivative,L2
prerequisite,l2_partial_derivative,l2_gradient,L2
prerequisite,l2_derivative,l2_chain_rule,L2
prerequisite,l2_differentiation_rules,l2_derivative,L2
has_resource,l1-1,res_lecture_calculus,Resource
has_resource,l1-1,res_ppt_matrix_computation,Resource
has_resource,l1-1,res_video_matrix_computation,Resource
contains,l1-1,l2_tensor,L2
contains,l1-1,l2_elementwise_operations,L2
contains,l1-1,l2_broadcasting_mechanism,L2
contains,l1-1,l2_tensor_concatenation,L2
contains,l1-1,l2_tensor_indexing_and_slicing,L2
contains,l1-1,l2_inplace_operations,L2
contains,l2_tensor,l3_create_tensor_with_arange,L3
contains,l2_tensor,l3_reshape_tensor,L3
contains,l2_tensor,l3_initialize_tensor_with_constant_or_distribution,L3
contains,l2_tensor,l3_create_tensor_from_python_list,L3
contains,l2_elementwise_operations,l3_logical_operations_on_tensors,L3
contains,l2_elementwise_operations,l3_tensor_summation,L3
contains,l2_tensor,l3_convert_tensor_to_numpy_or_scalar,L3
has_resource,l1-1,res_lecture_data_operation,Resource
has_resource,l1-1,res_ppt_data_operation,Resource
has_resource,l1-1,res_code_data_operation,Resource
has_resource,l1-1,res_video_data_operation,Resource
contains,l1-3,l2_data_preprocessing,L2
contains,l1-3,l2_missing_value_handling,L2
contains,l1-3,l2_categorical_encoding,L2
contains,l1-3,l2_tensor_conversion,L2
contains,l2_data_preprocessing,l3_read_csv_with_pandas,L3
contains,l2_missing_value_handling,l3_impute_missing_with_mean,L3
contains,l2_categorical_encoding,l3_one_hot_encode_with_nan,L3
contains,l2_tensor_conversion,l3_convert_dataframe_to_tensor,L3
prerequisite,l2_data_preprocessing,l2_missing_value_handling,L2
prerequisite,l2_data_preprocessing,l2_categorical_encoding,L2
prerequisite,l2_data_preprocessing,l2_tensor_conversion,L2
prerequisite,l2_missing_value_handling,l3_impute_missing_with_mean,L3
prerequisite,l2_categorical_encoding,l3_one_hot_encode_with_nan,L3
prerequisite,l2_tensor_conversion,l3_convert_dataframe_to_tensor,L3
has_resource,l2_data_preprocessing,res_lecture_data_preprocessing,Resource
has_resource,l2_data_preprocessing,res_code_data_preprocessing,Resource
has_resource,l2_data_preprocessing,res_video_data_preprocessing,Resource
contains,l1-3,l2_api_documentation,L2
contains,l1-3,l2_dir_function_usage,L2
contains,l1-3,l2_help_function_usage,L2
contains,l1-3,l2_jupyter_doc_query,L2
contains,l2_dir_function_usage,l3_list_module_attributes_with_dir,L3
contains,l2_help_function_usage,l3_get_function_doc_with_help,L3
contains,l2_jupyter_doc_query,l3_use_jupyter_question_mark,L3
prerequisite,l2_dir_function_usage,l2_api_documentation,L2
prerequisite,l2_help_function_usage,l2_api_documentation,L2
prerequisite,l2_jupyter_doc_query,l2_api_documentation,L2
contains,l1-1,l2_probability,L2
contains,l1-1,l2_sample_space,L2
contains,l1-1,l2_event,L2
contains,l1-1,l2_random_variable,L2
contains,l1-1,l2_joint_probability,L2
contains,l1-1,l2_conditional_probability,L2
contains,l1-1,l2_bayes_theorem,L2
contains,l1-1,l2_marginalization,L2
contains,l1-1,l2_independence,L2
contains,l1-1,l2_expectation,L2
contains,l1-1,l2_variance,L2
contains,l1-1,l2_law_of_large_numbers,L2
contains,l1-1,l2_multinomial_distribution,L2
contains,l2_probability,l3_sampling_from_distribution,L3
contains,l2_probability,l3_estimating_probability_via_frequency,L3
contains,l2_bayes_theorem,l3_applying_bayes_theorem_in_medical_testing,L3
contains,l2_marginalization,l3_computing_marginal_probability,L3
contains,l2_expectation,l3_calculating_expectation_and_variance,L3
prerequisite,l2_sample_space,l2_event,L2
prerequisite,l2_event,l2_probability,L2
prerequisite,l2_probability,l2_random_variable,L2
prerequisite,l2_random_variable,l2_joint_probability,L2
prerequisite,l2_joint_probability,l2_conditional_probability,L2
prerequisite,l2_conditional_probability,l2_bayes_theorem,L2
prerequisite,l2_joint_probability,l2_marginalization,L2
prerequisite,l2_joint_probability,l2_independence,L2
prerequisite,l2_random_variable,l2_expectation,L2
prerequisite,l2_expectation,l2_variance,L2
prerequisite,l2_probability,l2_law_of_large_numbers,L2
prerequisite,l2_random_variable,l2_multinomial_distribution,L2
prerequisite,l3_sampling_from_distribution,l3_estimating_probability_via_frequency,L3
prerequisite,l2_conditional_probability,l3_applying_bayes_theorem_in_medical_testing,L3
prerequisite,l2_marginalization,l3_applying_bayes_theorem_in_medical_testing,L3
prerequisite,l2_expectation,l3_calculating_expectation_and_variance,L3
contains,l1-1,l2_scalar,L2
contains,l1-1,l2_vector,L2
contains,l1-1,l2_matrix,L2
contains,l1-1,l2_tensor,L2
contains,l1-1,l2_hadamard_product,L2
contains,l1-1,l2_dot_product,L2
contains,l1-1,l2_matrix_vector_product,L2
contains,l1-1,l2_matrix_matrix_multiplication,L2
contains,l1-1,l2_norm,L2
contains,l1-1,l2_l1_norm,L2
contains,l1-1,l2_l2_norm,L2
contains,l1-1,l2_frobenius_norm,L2
contains,l1-1,l2_transpose,L2
contains,l1-1,l2_symmetric_matrix,L2
contains,l1-1,l2_dimension_shape,L2
contains,l1-1,l2_reduction_operations,L2
contains,l2_norm,l2_l1_norm,L2
contains,l2_norm,l2_l2_norm,L2
contains,l2_norm,l2_frobenius_norm,L2
contains,l2_vector,l3_access_tensor_element,L3
contains,l2_matrix,l3_access_tensor_element,L3
contains,l2_tensor,l3_access_tensor_element,L3
contains,l2_reduction_operations,l3_compute_sum_along_axis,L3
contains,l2_reduction_operations,l3_compute_mean_along_axis,L3
contains,l2_reduction_operations,l3_cumulative_sum,L3
contains,l2_matrix,l3_create_matrix_with_reshape,L3
contains,l2_l2_norm,l3_compute_l2_norm,L3
contains,l2_frobenius_norm,l3_compute_l2_norm,L3
contains,l2_l1_norm,l3_compute_l1_norm,L3
contains,l2_matrix,l3_broadcast_division,L3
prerequisite,l2_scalar,l2_vector,L2
prerequisite,l2_vector,l2_matrix,L2
prerequisite,l2_matrix,l2_tensor,L2
prerequisite,l2_vector,l2_dot_product,L2
prerequisite,l2_dot_product,l2_matrix_vector_product,L2
prerequisite,l2_matrix_vector_product,l2_matrix_matrix_multiplication,L2
prerequisite,l2_matrix,l2_transpose,L2
prerequisite,l2_transpose,l2_symmetric_matrix,L2
prerequisite,l2_vector,l2_l2_norm,L2
prerequisite,l2_matrix,l2_frobenius_norm,L2
prerequisite,l2_l2_norm,l3_compute_l2_norm,L3
prerequisite,l2_l1_norm,l3_compute_l1_norm,L3
prerequisite,l2_reduction_operations,l3_broadcast_division,L3
has_resource,l1-1,res_lecture_linear_algebra,Resource
has_resource,l1-1,res_ppt_linear_algebra,Resource
has_resource,l1-1,res_code_linear_algebra,Resource
has_resource,l1-1,res_video_linear_algebra,Resource
contains,l1-5,l2_automatic_differentiation,L2
contains,l1-5,l2_computational_graph,L2
contains,l1-5,l2_backward_propagation,L2
contains,l1-5,l2_gradient_detachment,L2
contains,l2_automatic_differentiation,l3_attach_gradient_memory,L3
contains,l2_automatic_differentiation,l3_record_computation,L3
contains,l2_automatic_differentiation,l3_compute_vector_jacobian_sum,L3
contains,l2_automatic_differentiation,l3_differentiate_through_control_flow,L3
prerequisite,l2_computational_graph,l2_backward_propagation,L2
prerequisite,l2_automatic_differentiation,l2_backward_propagation,L2
prerequisite,l3_attach_gradient_memory,l3_record_computation,L3
prerequisite,l3_record_computation,l3_compute_vector_jacobian_sum,L3
has_resource,l2_automatic_differentiation,res_lecture_automatic_differentiation,Resource
has_resource,l2_automatic_differentiation,res_ppt_automatic_differentiation,Resource
has_resource,l2_automatic_differentiation,res_code_automatic_differentiation,Resource
has_resource,l2_automatic_differentiation,res_video_automatic_differentiation,Resource
contains,l1-1,l2_linear_algebra_basics,L2
contains,l1-1,l2_probability_language,L2
contains,l1-1,l2_calculus_for_optimization,L2
contains,l1-1,l2_autograd,L2
contains,l1-1,l2_data_representation,L2
contains,l2_linear_algebra_basics,l3_matrix_operations_implementation,L3
contains,l2_autograd,l3_using_autograd,L3
contains,l2_data_representation,l3_data_preprocessing_skills,L3
prerequisite,l2_calculus_for_optimization,l2_autograd,L2
prerequisite,l2_data_representation,l3_data_preprocessing_skills,L3
prerequisite,l1-1,l1-3,L1
prerequisite,l1-1,l1-5,L1
prerequisite,l1-1,l1-10,L1
prerequisite,l1-3,l1-2,L1
prerequisite,l1-3,l1-4,L1
prerequisite,l1-3,l1-9,L1
prerequisite,l1-10,l1-9,L1
prerequisite,l1-10,l1-12,L1
prerequisite,l1-10,l1-11,L1
prerequisite,l1-10,l1-6,L1
prerequisite,l1-5,l1-10,L1
prerequisite,l1-12,l1-7,L1
prerequisite,l1-11,l1-8,L1
prerequisite,l1-6,l1-8,L1
prerequisite,l1-9,l1-6,L1
prerequisite,l1-9,l1-7,L1
prerequisite,l1-9,l1-8,L1
